id,personne_uri,nom_prenom,genre_uri,genre_code,annee_naissance,fk_parti_id
1093,http://www.wikidata.org/entity/Q123165852,Roman Hug,http://www.wikidata.org/entity/Q6581097,M,1980,13
1094,http://www.wikidata.org/entity/Q123353243,Nina Fehr Düsel,http://www.wikidata.org/entity/Q6581072,F,1980,13
1095,http://www.wikidata.org/entity/Q73883,Christian Wasserfallen,http://www.wikidata.org/entity/Q6581097,M,1981,23
1096,http://www.wikidata.org/entity/Q121862,Erich Hess,http://www.wikidata.org/entity/Q6581097,M,1981,13
1097,http://www.wikidata.org/entity/Q21180915,Marcel Dettling,http://www.wikidata.org/entity/Q6581097,M,1981,13
1098,http://www.wikidata.org/entity/Q71799433,Christian Dandrès,http://www.wikidata.org/entity/Q6581097,M,1981,0
1099,http://www.wikidata.org/entity/Q71800029,Vincent Maitre,http://www.wikidata.org/entity/Q6581097,M,1981,3
1100,http://www.wikidata.org/entity/Q71800029,Vincent Maitre,http://www.wikidata.org/entity/Q6581097,M,1981,31
1101,http://www.wikidata.org/entity/Q77073224,Alex Farinelli,http://www.wikidata.org/entity/Q6581097,M,1981,23
1102,http://www.wikidata.org/entity/Q77073233,Piero Marchesi,http://www.wikidata.org/entity/Q6581097,M,1981,13
1103,http://www.wikidata.org/entity/Q106240065,Michael Graber,http://www.wikidata.org/entity/Q6581097,M,1981,13
1104,http://www.wikidata.org/entity/Q116891,Lukas Reimann,http://www.wikidata.org/entity/Q6581097,M,1982,13
1105,http://www.wikidata.org/entity/Q61196213,Benjamin Giezendanner,http://www.wikidata.org/entity/Q6581097,M,1982,13
1106,http://www.wikidata.org/entity/Q63686528,Nicolas Rochat Fernandez,http://www.wikidata.org/entity/Q6581097,M,1982,0
1107,http://www.wikidata.org/entity/Q15123025,Rebecca Ruiz,http://www.wikidata.org/entity/Q6581072,F,1982,0
1108,http://www.wikidata.org/entity/Q15818580,Guillaume Barazzone,http://www.wikidata.org/entity/Q6581097,M,1982,3
1109,http://www.wikidata.org/entity/Q15833802,Marco Romano,http://www.wikidata.org/entity/Q6581097,M,1982,3
1110,http://www.wikidata.org/entity/Q21268794,Christian Imark,http://www.wikidata.org/entity/Q6581097,M,1982,13
1111,http://www.wikidata.org/entity/Q71716789,Christine Badertscher,http://www.wikidata.org/entity/Q6581072,F,1982,16
1112,http://www.wikidata.org/entity/Q123156900,Jean Tschopp,http://www.wikidata.org/entity/Q6581097,M,1982,0
1113,http://www.wikidata.org/entity/Q72112238,Greta Gysin,http://www.wikidata.org/entity/Q6581072,F,1983,16
1114,http://www.wikidata.org/entity/Q2647135,Aline Trede,http://www.wikidata.org/entity/Q6581072,F,1983,16
1115,http://www.wikidata.org/entity/Q110634549,Raphaël Mahaim,http://www.wikidata.org/entity/Q6581097,M,1983,16
1116,http://www.wikidata.org/entity/Q123156795,Jessica Jaccoud,http://www.wikidata.org/entity/Q6581072,F,1983,0
1117,http://www.wikidata.org/entity/Q15805663,Diana Gutjahr,http://www.wikidata.org/entity/Q6581072,F,1984,13
1118,http://www.wikidata.org/entity/Q16669767,Philippe Nantermod,http://www.wikidata.org/entity/Q6581097,M,1984,23
1119,http://www.wikidata.org/entity/Q867613,Nadine Masshardt,http://www.wikidata.org/entity/Q6581072,F,1984,0
1120,http://www.wikidata.org/entity/Q19365452,Jon Pult,http://www.wikidata.org/entity/Q6581097,M,1984,0
1121,http://www.wikidata.org/entity/Q71934847,Martina Bircher,http://www.wikidata.org/entity/Q6581072,F,1984,13
1122,http://www.wikidata.org/entity/Q1176389,David Roth,http://www.wikidata.org/entity/Q6581097,M,1985,0
1123,http://www.wikidata.org/entity/Q1231245,Hasan Candan,http://www.wikidata.org/entity/Q6581097,M,1985,0
1124,http://www.wikidata.org/entity/Q117904,Cédric Wermuth,http://www.wikidata.org/entity/Q6581097,M,1986,0
1125,http://www.wikidata.org/entity/Q71822599,Baptiste Hurni,http://www.wikidata.org/entity/Q6581097,M,1986,0
1126,http://www.wikidata.org/entity/Q57550766,Dominik Blunschy,http://www.wikidata.org/entity/Q6581097,M,1987,31
1127,http://www.wikidata.org/entity/Q59140652,Corina Gredig,http://www.wikidata.org/entity/Q6581072,F,1987,27
1128,http://www.wikidata.org/entity/Q19502656,Irène Kälin,http://www.wikidata.org/entity/Q6581072,F,1987,16
1129,http://www.wikidata.org/entity/Q76468675,Stefanie Heimgartner,http://www.wikidata.org/entity/Q6581072,F,1987,13
1130,http://www.wikidata.org/entity/Q3298593,Mathias Reynard,http://www.wikidata.org/entity/Q6581097,M,1987,0
1131,http://www.wikidata.org/entity/Q23059253,Mattea Meyer,http://www.wikidata.org/entity/Q6581072,F,1987,0
1132,http://www.wikidata.org/entity/Q29803308,Simon Stadler,http://www.wikidata.org/entity/Q6581097,M,1988,3
1133,http://www.wikidata.org/entity/Q21152666,Lisa Mazzone,http://www.wikidata.org/entity/Q6581072,F,1988,16
1134,http://www.wikidata.org/entity/Q123155865,Markus Schnyder,http://www.wikidata.org/entity/Q6581097,M,1988,13
1135,http://www.wikidata.org/entity/Q71795735,Léonore Porchet,http://www.wikidata.org/entity/Q6581072,F,1989,16
1136,http://www.wikidata.org/entity/Q118385282,Estelle Revaz,http://www.wikidata.org/entity/Q6581072,F,1989,0
1137,http://www.wikidata.org/entity/Q16064320,Fabian Molina,http://www.wikidata.org/entity/Q6581097,M,1990,0
1138,http://www.wikidata.org/entity/Q24706368,Tamara Funiciello,http://www.wikidata.org/entity/Q6581072,F,1990,0
1139,http://www.wikidata.org/entity/Q20676035,Benjamin Fischer,http://www.wikidata.org/entity/Q6581097,M,1991,13
1140,http://www.wikidata.org/entity/Q71957069,Franziska Ryser,http://www.wikidata.org/entity/Q6581072,F,1991,16
1141,http://www.wikidata.org/entity/Q107377457,Farah Rumy,http://www.wikidata.org/entity/Q6581072,F,1991,0
1142,http://www.wikidata.org/entity/Q1933122,Mike Egger,http://www.wikidata.org/entity/Q6581097,M,1992,13
1143,http://www.wikidata.org/entity/Q71974203,Meret Schneider,http://www.wikidata.org/entity/Q6581072,F,1992,16
1144,http://www.wikidata.org/entity/Q30017107,Andri Silberschmidt,http://www.wikidata.org/entity/Q6581097,M,1994,23
1145,http://www.wikidata.org/entity/Q59615268,Samira Marti,http://www.wikidata.org/entity/Q6581072,F,1994,0
1146,http://www.wikidata.org/entity/Q123337625,Katja Riem,http://www.wikidata.org/entity/Q6581072,F,1996,13
