item;itemLabel;;;;;;;
http://www.wikidata.org/entity/Q125688;Alfred Borel;http://www.wikidata.org/entity/Q6581097;1902;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q150;French;http://www.wikidata.org/entity/Q64735;Bennwil
http://www.wikidata.org/entity/Q121142;Alois Grendelmeier;http://www.wikidata.org/entity/Q6581097;1903;http://www.wikidata.org/entity/Q550295;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q69111;Schleitheim
http://www.wikidata.org/entity/Q1079133;Christian Bühler;http://www.wikidata.org/entity/Q6581097;1903;http://www.wikidata.org/entity/Q681843;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q67048;Grabs
http://www.wikidata.org/entity/Q1492591;Gallus Berger;http://www.wikidata.org/entity/Q6581097;1903;http://www.wikidata.org/entity/Q303745;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q70090;Sainte-Croix
http://www.wikidata.org/entity/Q2476343;Ulrich Meyer;http://www.wikidata.org/entity/Q6581097;1903;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q7024;Lugano
http://www.wikidata.org/entity/Q118284;Paul Chaudet;http://www.wikidata.org/entity/Q6581097;1904;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q150;French;http://www.wikidata.org/entity/Q63979;Versoix
http://www.wikidata.org/entity/Q125132;Peter Dürrenmatt;http://www.wikidata.org/entity/Q6581097;1904;http://www.wikidata.org/entity/Q667785;http://www.wikidata.org/entity/Q150;French;http://www.wikidata.org/entity/Q69191;Laufenburg
http://www.wikidata.org/entity/Q125132;Peter Dürrenmatt;http://www.wikidata.org/entity/Q6581097;1904;http://www.wikidata.org/entity/Q667785;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q68160;Vevey
http://www.wikidata.org/entity/Q1449052;Werner Stocker;http://www.wikidata.org/entity/Q6581097;1904;http://www.wikidata.org/entity/Q303745;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q69535;Icogne
http://www.wikidata.org/entity/Q1535528;Hans Stiffler;http://www.wikidata.org/entity/Q6581097;1904;http://www.wikidata.org/entity/Q303745;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q25607;St. Gallen
http://www.wikidata.org/entity/Q2543940;Walter Degen;http://www.wikidata.org/entity/Q6581097;1904;http://www.wikidata.org/entity/Q477228;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q63946;Yverdon-les-Bains
http://www.wikidata.org/entity/Q15410824;Jakob Bächtold;http://www.wikidata.org/entity/Q6581097;1905;http://www.wikidata.org/entity/Q550295;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q65125;Romanshorn
http://www.wikidata.org/entity/Q1610672;Hermann Berger;http://www.wikidata.org/entity/Q6581097;1905;http://www.wikidata.org/entity/Q303745;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q14547;Entlebuch
http://www.wikidata.org/entity/Q1908456;Mathias Eggenberger;http://www.wikidata.org/entity/Q6581097;1905;http://www.wikidata.org/entity/Q303745;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q69175;Eglisau
http://www.wikidata.org/entity/Q1477471;Alix Jaccard;http://www.wikidata.org/entity/Q6581097;1905;http://www.wikidata.org/entity/Q303745;http://www.wikidata.org/entity/Q150;French;http://www.wikidata.org/entity/Q67523;Biasca
http://www.wikidata.org/entity/Q2541732;Waldo Riva;http://www.wikidata.org/entity/Q6581097;1905;http://www.wikidata.org/entity/Q659461;http://www.wikidata.org/entity/Q652;Italian;http://www.wikidata.org/entity/Q68124;La Chaux-de-Fonds
http://www.wikidata.org/entity/Q2874984;Aymon de Senarclens;http://www.wikidata.org/entity/Q6581097;1905;http://www.wikidata.org/entity/Q667785;http://www.wikidata.org/entity/Q150;French;http://www.wikidata.org/entity/Q43236;Avenches
http://www.wikidata.org/entity/Q1754180;Walther Leber;http://www.wikidata.org/entity/Q6581097;1906;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q486284;Heerbrugg
http://www.wikidata.org/entity/Q1360527;Ernst Weber;http://www.wikidata.org/entity/Q6581097;1906;http://www.wikidata.org/entity/Q303745;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q13209;Nidau
http://www.wikidata.org/entity/Q2156979;Robert Eibel;http://www.wikidata.org/entity/Q6581097;1906;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q7131;Nottwil
http://www.wikidata.org/entity/Q115536;Roger Bonvin;http://www.wikidata.org/entity/Q6581097;1907;http://www.wikidata.org/entity/Q659461;http://www.wikidata.org/entity/Q150;French;http://www.wikidata.org/entity/Q9125;Winterthur
http://www.wikidata.org/entity/Q15621593;Willi Rohner;http://www.wikidata.org/entity/Q6581097;1907;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q66688;Bolken
http://www.wikidata.org/entity/Q125578;Alfred Rasser;http://www.wikidata.org/entity/Q6581097;1907;http://www.wikidata.org/entity/Q550295;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q2841;Bogotá
http://www.wikidata.org/entity/Q363099;Adolf Landolt;http://www.wikidata.org/entity/Q6581097;1907;http://www.wikidata.org/entity/Q303745;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q661652;Engi
http://www.wikidata.org/entity/Q1892948;Marcel Brawand;http://www.wikidata.org/entity/Q6581097;1907;http://www.wikidata.org/entity/Q303745;http://www.wikidata.org/entity/Q150;French;http://www.wikidata.org/entity/Q9009;Schaffhausen
http://www.wikidata.org/entity/Q760786;August Albrecht;http://www.wikidata.org/entity/Q6581097;1907;http://www.wikidata.org/entity/Q659461;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q68144;Zug
http://www.wikidata.org/entity/Q1478953;Alfred Ackermann;http://www.wikidata.org/entity/Q6581097;1907;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q43195;Aigle
http://www.wikidata.org/entity/Q2173417;Rudolf Meier;http://www.wikidata.org/entity/Q6581097;1907;http://www.wikidata.org/entity/Q477228;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q64840;Gachnang
http://www.wikidata.org/entity/Q2640592;Aleardo Pini;http://www.wikidata.org/entity/Q6581097;1907;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q652;Italian;http://www.wikidata.org/entity/Q71;Geneva
http://www.wikidata.org/entity/Q120363;Pierre Graber;http://www.wikidata.org/entity/Q6581097;1908;http://www.wikidata.org/entity/Q303745;http://www.wikidata.org/entity/Q150;French;http://www.wikidata.org/entity/Q66775;Erschwil
http://www.wikidata.org/entity/Q120714;Jean-Pierre Pradervand;http://www.wikidata.org/entity/Q6581097;1908;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q150;French;http://www.wikidata.org/entity/Q2546289;Plainpalais
http://www.wikidata.org/entity/Q15621513;Max Schmidheiny;http://www.wikidata.org/entity/Q6581097;1908;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q27576;Wettingen
http://www.wikidata.org/entity/Q1673126;Walter König;http://www.wikidata.org/entity/Q6581097;1908;http://www.wikidata.org/entity/Q303745;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q67066;Hasle bei Burgdorf
http://www.wikidata.org/entity/Q1679179;Jakob Käch;http://www.wikidata.org/entity/Q6581097;1908;http://www.wikidata.org/entity/Q659461;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q69160;Bolligen
http://www.wikidata.org/entity/Q123454;Max Bill;http://www.wikidata.org/entity/Q6581097;1908;http://www.wikidata.org/entity/Q550295;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q66819;Rüschlikon
http://www.wikidata.org/entity/Q1704834;Josef Hofstetter;http://www.wikidata.org/entity/Q6581097;1908;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q66411;Niederweningen
http://www.wikidata.org/entity/Q1734508;Walter König;http://www.wikidata.org/entity/Q6581097;1908;http://www.wikidata.org/entity/Q550295;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q66442;Wölflinswil
http://www.wikidata.org/entity/Q1892932;Marcel Beck;http://www.wikidata.org/entity/Q6581097;1908;http://www.wikidata.org/entity/Q681843;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q68423;Andelfingen
http://www.wikidata.org/entity/Q1173672;David Baumgartner;http://www.wikidata.org/entity/Q6581097;1908;http://www.wikidata.org/entity/Q303745;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q67044;Muolen
http://www.wikidata.org/entity/Q1362787;Erwin A. Lang;http://www.wikidata.org/entity/Q6581097;1908;http://www.wikidata.org/entity/Q303745;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q455496;Höngg
http://www.wikidata.org/entity/Q1409598;Konrad Hess;http://www.wikidata.org/entity/Q6581097;1908;http://www.wikidata.org/entity/Q659461;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q64239;Staffelbach
http://www.wikidata.org/entity/Q120900;Erwin Jaeckle;http://www.wikidata.org/entity/Q6581097;1909;http://www.wikidata.org/entity/Q550295;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q70;Bern
http://www.wikidata.org/entity/Q121808;Henri Badoux;http://www.wikidata.org/entity/Q6581097;1909;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q150;French;http://www.wikidata.org/entity/Q66841;Bannwil
http://www.wikidata.org/entity/Q1335932;Emil Bösch;http://www.wikidata.org/entity/Q6581097;1909;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q65415;Erlinsbach
http://www.wikidata.org/entity/Q1508957;Georges Jaccottet;http://www.wikidata.org/entity/Q6581097;1909;http://www.wikidata.org/entity/Q667785;http://www.wikidata.org/entity/Q150;French;http://www.wikidata.org/entity/Q68155;Schwyz
http://www.wikidata.org/entity/Q1523076;Hans Albrecht;http://www.wikidata.org/entity/Q6581097;1909;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q67501;Quinto
http://www.wikidata.org/entity/Q2134064;Raymond Bertholet;http://www.wikidata.org/entity/Q6581097;1909;http://www.wikidata.org/entity/Q303745;http://www.wikidata.org/entity/Q150;French;http://www.wikidata.org/entity/Q66763;Rechthalten
http://www.wikidata.org/entity/Q2736388;Josef Grolimund;http://www.wikidata.org/entity/Q6581097;1909;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q67282;Urtenen-Schönbühl
http://www.wikidata.org/entity/Q23059931;Otto Wenger;http://www.wikidata.org/entity/Q6581097;1910;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q69216;Küsnacht
http://www.wikidata.org/entity/Q1778070;Raymond Deonna;http://www.wikidata.org/entity/Q6581097;1910;http://www.wikidata.org/entity/Q667785;http://www.wikidata.org/entity/Q150;French;http://www.wikidata.org/entity/Q65993;Schafisheim
http://www.wikidata.org/entity/Q1358482;Ernst Haller;http://www.wikidata.org/entity/Q6581097;1910;http://www.wikidata.org/entity/Q303745;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q64156;Arbon
http://www.wikidata.org/entity/Q1512957;Gerhart Schürch;http://www.wikidata.org/entity/Q6581097;1910;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q69172;Hallau
http://www.wikidata.org/entity/Q2039809;Otto Locher;http://www.wikidata.org/entity/Q6581097;1910;http://www.wikidata.org/entity/Q477228;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q63912;Glarus
http://www.wikidata.org/entity/Q2806513;Walter Raissig;http://www.wikidata.org/entity/Q6581097;1910;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q67272;Wald
http://www.wikidata.org/entity/Q116541;James Schwarzenbach;http://www.wikidata.org/entity/Q6581097;1911;http://www.wikidata.org/entity/Q660046;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q64533;Kienberg
http://www.wikidata.org/entity/Q120625;Louis Guisan;http://www.wikidata.org/entity/Q6581097;1911;http://www.wikidata.org/entity/Q667785;http://www.wikidata.org/entity/Q150;French;http://www.wikidata.org/entity/Q28587;Hamadan
http://www.wikidata.org/entity/Q120873;Albert Mossdorf;http://www.wikidata.org/entity/Q6581097;1911;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q66298;Walchwil
http://www.wikidata.org/entity/Q122438;Robert Reimann;http://www.wikidata.org/entity/Q6581097;1911;http://www.wikidata.org/entity/Q659461;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q69085;Samedan
http://www.wikidata.org/entity/Q2848606;André Sandoz;http://www.wikidata.org/entity/Q6581097;1911;http://www.wikidata.org/entity/Q303745;http://www.wikidata.org/entity/Q150;French;http://www.wikidata.org/entity/Q209270;Appenzell
http://www.wikidata.org/entity/Q16101728;Otto Bretscher;http://www.wikidata.org/entity/Q6581097;1911;http://www.wikidata.org/entity/Q385258;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q69429;Lengnau
http://www.wikidata.org/entity/Q16101728;Otto Bretscher;http://www.wikidata.org/entity/Q6581097;1911;http://www.wikidata.org/entity/Q477228;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q69786;Raron
http://www.wikidata.org/entity/Q2637566;Albert Bauer;http://www.wikidata.org/entity/Q6581097;1911;http://www.wikidata.org/entity/Q303745;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q68256;Porrentruy
http://www.wikidata.org/entity/Q80032354;Heinrich Caspar Müller;http://www.wikidata.org/entity/Q6581097;1911;http://www.wikidata.org/entity/Q660046;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q90;Paris
http://www.wikidata.org/entity/Q80032354;Heinrich Caspar Müller;http://www.wikidata.org/entity/Q6581097;1911;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q69639;Göschenen
http://www.wikidata.org/entity/Q1584551;Harald Huber;http://www.wikidata.org/entity/Q6581097;1912;http://www.wikidata.org/entity/Q303745;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q69858;Schwadernau
http://www.wikidata.org/entity/Q521581;André Martin;http://www.wikidata.org/entity/Q6581097;1912;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q150;French;http://www.wikidata.org/entity/Q67544;Malleray
http://www.wikidata.org/entity/Q1783485;Walter Allgöwer;http://www.wikidata.org/entity/Q6581097;1912;http://www.wikidata.org/entity/Q13850128;http://www.wikidata.org/entity/Q188;German;http://www.wikidata.org/entity/Q2596602;Wülflingen
