"fk_parti_id","parti_code","genre_uri","annee_naissance","parti_code"
0,PS,http://www.wikidata.org/entity/Q6581097,1945,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1945,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1945,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1945,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1945,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1946,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1946,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1946,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1946,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1946,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1946,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1947,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1947,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1948,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1948,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1948,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1948,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1949,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1949,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1950,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1951,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1951,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1952,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1952,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1952,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1952,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1952,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1952,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1953,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1954,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1954,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1954,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1954,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1955,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1956,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1956,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1956,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1957,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1957,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1957,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1957,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1957,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1958,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1959,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1960,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1961,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1962,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1962,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1963,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1964,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1965,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1965,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1966,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1967,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1967,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1968,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1969,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1970,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1970,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1973,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1976,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1979,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1979,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1980,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1980,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1981,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1982,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1982,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1984,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1985,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1985,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1986,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1986,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1987,PS
0,PS,http://www.wikidata.org/entity/Q6581097,1990,PS
1,PDC,http://www.wikidata.org/entity/Q6581072,1957,PDC
1,PDC,http://www.wikidata.org/entity/Q6581097,1901,PDC
1,PDC,http://www.wikidata.org/entity/Q6581097,1931,PDC
1,PDC,http://www.wikidata.org/entity/Q6581097,1942,PDC
1,PDC,http://www.wikidata.org/entity/Q6581097,1955,PDC
2,PAI,http://www.wikidata.org/entity/Q6581097,1901,PAI
2,PAI,http://www.wikidata.org/entity/Q6581097,1904,PAI
2,PAI,http://www.wikidata.org/entity/Q6581097,1907,PAI
2,PAI,http://www.wikidata.org/entity/Q6581097,1908,PAI
2,PAI,http://www.wikidata.org/entity/Q6581097,1910,PAI
2,PAI,http://www.wikidata.org/entity/Q6581097,1911,PAI
2,PAI,http://www.wikidata.org/entity/Q6581097,1913,PAI
2,PAI,http://www.wikidata.org/entity/Q6581097,1914,PAI
2,PAI,http://www.wikidata.org/entity/Q6581097,1915,PAI
2,PAI,http://www.wikidata.org/entity/Q6581097,1915,PAI
2,PAI,http://www.wikidata.org/entity/Q6581097,1920,PAI
2,PAI,http://www.wikidata.org/entity/Q6581097,1927,PAI
2,PAI,http://www.wikidata.org/entity/Q6581097,1929,PAI
2,PAI,http://www.wikidata.org/entity/Q6581097,1930,PAI
3,PRD,http://www.wikidata.org/entity/Q6581072,1912,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1912,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1914,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1915,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1922,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1923,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1926,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1928,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1932,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1934,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1936,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1936,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1937,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1937,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1938,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1939,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1939,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1941,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1941,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1941,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1942,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1944,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1945,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1945,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1946,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1947,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1947,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1948,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1948,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1948,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1949,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1950,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1950,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1952,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1952,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1952,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1954,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1955,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1955,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1956,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1957,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1958,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1958,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1959,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1961,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1962,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1963,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1963,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1965,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1968,PRD
3,PRD,http://www.wikidata.org/entity/Q6581072,1971,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1901,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1901,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1901,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1901,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1901,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1901,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1902,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1902,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1902,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1902,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1902,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1903,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1904,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1905,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1905,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1906,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1906,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1907,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1907,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1907,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1907,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1907,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1907,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1908,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1908,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1908,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1908,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1908,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1908,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1908,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1909,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1909,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1909,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1909,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1910,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1910,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1910,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1911,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1911,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1911,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1912,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1912,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1912,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1912,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1913,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1913,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1913,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1914,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1914,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1914,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1914,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1915,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1915,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1915,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1915,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1915,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1915,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1916,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1916,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1916,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1916,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1916,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1916,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1916,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1917,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1917,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1917,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1917,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1917,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1917,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1917,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1917,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1918,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1918,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1919,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1919,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1920,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1920,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1920,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1920,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1920,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1920,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1920,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1921,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1921,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1921,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1921,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1922,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1922,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1923,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1923,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1923,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1923,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1923,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1923,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1923,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1923,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1924,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1924,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1924,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1924,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1924,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1925,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1925,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1925,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1925,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1925,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1925,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1925,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1925,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1925,PRD
3,PRD,http://www.wikidata.org/entity/Q6581097,1925,PRD
